ID;SENT_FROM_NAME;SENT_FROM_ID;RECIVED_BY_NAME;RECIVED_BY_ID;Absendeort;Absendeort_id;Ankunftsort;Ankunftsort_id;Nummer_Harris;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Signatur;url_facsimile;published_in;published_in_url;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text;scan_erhalten;upload_transkribus;ATR_processed;ATR_proofread;tei_encoded
lassberg-letter-2030;Joseph von Laßberg;lassberg-correspondent-0373;Franz Josef Mone;lassberg-correspondent-0100;Eppishausen;lassberg-place-0043;;;996;;Heidelberg;Universitätsbibliothek;;;Max Freiherr von Waldberg, Briefe von Jacob und Wilhelm Grimm, Karl Lachmann, Creuzer und Joseph von Lassberg an F.J. Mone. In: Neue Heidelberger Jahrbücher 7 (1897), S. 68-94 und 225-60. Betr. Lassberg 237-60, S. 245;https://digi.ub.uni-heidelberg.de/diglit/hdjb1897;1838-06-21;;;;;;;;;;;
lassberg-letter-2031;Achille Jubinal;lassberg-correspondent-0001;Joseph von Laßberg;lassberg-correspondent-0373;Bern;lassberg-place-0020;;;2626;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-06-22;;;;;;;;;;;
lassberg-letter-2032;Jenny von Droste zu Hülshoff;lassberg-correspondent-0176;Joseph von Laßberg;lassberg-correspondent-0373;Weisbad;lassberg-place-0158;;;2627;;Stapel bei Havixbeck;Archiv des Freiherrn Raitz von Frentz-Droste zu Hülshoff;;;;;1838-06-25;;;;;;;;;;;
lassberg-letter-2033;Ludwig Kraft Ernst Karl Fürst zu Oettingen-Oettingen und Oettingen-Wallerstein;lassberg-correspondent-0285;Joseph von Laßberg;lassberg-correspondent-0373;Leutstetten;lassberg-place-0089;;;2628;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-06-30;;;;;;;;;;;
lassberg-letter-2034;Johann Adam Pupikofer;lassberg-correspondent-0179;Joseph von Laßberg;lassberg-correspondent-0373;Bischofszell;lassberg-place-0025;;;2629;;Frauenfeld;Staatsarchiv Thurgau;9'45, 1.1/75.1;;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 143;https://books.google.de/books?id=XWY5AAAAMAAJ;1838-06-30;;;;;;;done;done;done;;
lassberg-letter-2035;Joseph von Laßberg;lassberg-correspondent-0373;Karl Freiherr von Gaugreben;lassberg-correspondent-0254;Eppishausen;lassberg-place-0043;;;997;;Bruchhausen;Archiv der Freiherren von Fürstenberg;;;;;1838-07-03;;;;;;;;;;;
lassberg-letter-2036;Joseph von Laßberg;lassberg-correspondent-0373;Carl Johann Greith;lassberg-correspondent-0057;Sigmaringen;lassberg-place-0136;;;998;;St.Gallen;Bischöfliches Archiv;;;;;1838-07-03;;;;;;;;;;;
lassberg-letter-2037;Joseph von Laßberg;lassberg-correspondent-0373;August Naef;lassberg-correspondent-0026;Sigmaringen;lassberg-place-0136;;;999;;St.Gallen;Kantonsbibliothek;Vadianische Sammlung Ms 145 16;;;;1838-07-03;;;;;;;done;done;done;done;
lassberg-letter-2038;Joseph von Laßberg;lassberg-correspondent-0373;Johann Adam Pupikofer;lassberg-correspondent-0179;Sigmaringen;lassberg-place-0136;;;1000;;Frauenfeld;Staatsarchiv Thurgau;;;;;1838-07-03;;;;;;;;;;;
lassberg-letter-2039;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Liebenau;lassberg-correspondent-0160;Sigmaringen;lassberg-place-0136;;;1001;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-07-05;;;;;;;;;;;
lassberg-letter-2040;Achille Jubinal;lassberg-correspondent-0001;Joseph von Laßberg;lassberg-correspondent-0373;Bern;lassberg-place-0020;;;2630;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-07-05;;;;;;;;;;;
lassberg-letter-2041;Jenny von Droste zu Hülshoff;lassberg-correspondent-0176;Joseph von Laßberg;lassberg-correspondent-0373;Eppishausen;lassberg-place-0043;;;2631;;Stapel bei Havixbeck;Archiv des Freiherrn Raitz von Frentz-Droste zu Hülshoff;;;;;1838-07-05;;;;;;;;;;;
lassberg-letter-2042;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Hoevel;lassberg-correspondent-0159;Unbekannt;lassberg-place-0152;;;1002;;München;Bayerische Staatsbibliothek;;;;;1838-07-06;;;;;;;;;;;
lassberg-letter-2043;Christian Wilhelm Sixt von Armin;lassberg-correspondent-0066;Joseph von Laßberg;lassberg-correspondent-0373;Koblenz;lassberg-place-0081;;;2632;;Weimar;Goethe- und Schillerarchiv;;;;;1838-07-08;;;;;;;;;;;
lassberg-letter-2044;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Liebenau;lassberg-correspondent-0160;Eppishausen;lassberg-place-0043;;;1003;170;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-07-10;;;;;;;;;;;
lassberg-letter-2045;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Friedrich Fues;lassberg-correspondent-0282;Eppishausen;lassberg-place-0043;;;1004;171;Karlsruhe;Badische Landesbibliothek;;;;;1838-07-10;;;;;;;;;;;
lassberg-letter-2046;Joseph von Laßberg;lassberg-correspondent-0373;Joseph Görres;lassberg-correspondent-0231;Eppishausen;lassberg-place-0043;;;1005;?;;;;;Franz Binder (Hg.), Joseph von Görres. Gesammelte Briefe. Bd. 3, München 1874, S. 499;https://books.google.de/books?id=j5RhAAAAcAAJ;1838-07-14;;;;;;;;;;;
lassberg-letter-2047;Melchior Kirchhofer;lassberg-correspondent-0307;Joseph von Laßberg;lassberg-correspondent-0373;Stein;lassberg-place-0144;;;2633;;Freiburg i.Br.;Universitätsbibliothek;Autograph Nr. 1670;https://dl.ub.uni-freiburg.de/diglit/autogr1670/;;;1838-07-21;;;;;;;done;done;done;;
lassberg-letter-2048;Johann Adam Pupikofer;lassberg-correspondent-0179;Joseph von Laßberg;lassberg-correspondent-0373;Bischofszell;lassberg-place-0025;;;2634;;Frauenfeld;Staatsarchiv Thurgau;9'45, 1.1/75.1;;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 144;https://books.google.de/books?id=XWY5AAAAMAAJ;1838-07-21;"Hochverehrtester Herr Baron! Vor allem meinen aufrichtigen Dank für die Mittheilung der Preisnote der Tscheppischen Bücher. Ich finde die Preise so billig angesetzt, daß ich kein Bedenken trage, alle meine bezeichneten Nummern zu übernehmen; denn nicht so bald dürfte eine Gelegenheit sich darbieten, zu diesen Werken zu gelangen. Und wenn ich auch jetzt im Augenblicke nicht Gebrauch davon machen kann, so hoffe ich auf eine Zeit, die mir mehr Muße geben wird, und in welcher ich, durch administrative Geschäfte mit Erfahrungen bereichert, auch im Felde der Geschichte mit schärferem Sinne und beßerem Takte arbeiten könne. Bei einem Besuche werde ich also die Bücher zusammen packen und zugleich den Geldwerth zu Ihren Handen stellen. Einzig in Beziehung auf Bucelin behalte ich mir noch eine Vergleichung vor. Ich besitze nämlich die 3 ersten Bände, von denen der dritte als partis secundae pars tertia bezeichnet ist, in der ersten Hälfte die genealogia der comm. Barbiens. — Zollicofer, in der zweiten paginirten Hälfte die Ahnen des Ern. Bogislaus dux de Croy et Arschott. comes de Turri abhandelt. Sollte diese zweite Hälfte etwa als vierter Theil bezeichnet werden? Doch kaum. Der zweite Band meiner Ausgabe trägt die Jahrzahl 1662, der dritte keine Jahrzahl. Daß es in Ihrem Gemüthe immer noch dunkel sei, das begreife ich. Ach, der Schmerz über Ihren großen Verlust wird noch lange in Ihrer Seele haften! Denn Ihr Herr Sohn war Ihnen ja nicht blos Sohn, sondern Freund, Mitarbeiter in der Wissenschaft; er war ein edler Mensch, ein thätiger, umsichtiger Staatsmann. Welche Freude für einen Vater, ein solcher Sohn! Und welch' ein Schmerz, ihn zu verlieren! Centnerschweren Sinn legt eine solche Erfahrung in die Worte: Cum semel occideris et de te splendida Minos Fecerit arbitria  Non Torquate genus, non te facundia, non te  Restituet pietas. Und doch schätze ich den Mann glücklich, der im kräftigen Mannesalter sterben und vor dem Siechthum langer Krankheit aus der Welt gehen kann. Wenn ich an meinen hochverehrten Freund Kesselring denke, an seine Wissenschaft, an seine Rechtlichkeit, an seinen Feuereifer, in unserm an Intelligenzen so armen Kantone Gutes zu wirken, und an seine nun zwei Jahre schon andauernde schmerzhafte Ohn macht, die ihn verurtheilt, mitten in den äußerlich günstigsten Verhältnissen gleichsam bei lebendigem Leibe zu verwesen, so traure ich mehr, daß er noch lebt, als daß er voraussichtlich bald sterben muß. Aber was läßt sich den Fügungen des Himmels entgegen setzen als Ergebung und Beharrlichkeit und die gläubige Zuversicht, daß dieser Zeit Leiden nicht werth seien der Herrlichkeit, die an uns geoffenbaret werden soll? Durate et vosmet rebus servate secundis. Auch Ihnen werden in diesem Leben noch manche Lebensfreuden erblühen. Ihre Zwillingsmädchen sind so liebliche Röschen, ein Geschenk der Vorsehung, Ihnen die Dornen vergessen zu machen, die Ihren Pfad umlagern und Ihren Fuß zerreißen. Gott erhalte die guten Kinder ferner gesund, daß ihre harmlose Fröhlichkeit täglich einem neuen Jugendgarten um Sie hervorzaubern, in dessen farbigem Glanze selbst die Herbst- und Wintersonne sich frisch verkläre! Gott mit Ihnen, mein hochverehrter, väterlicher Freund! Das Gefühl der Liebe und Dankbarkeit gegen Sie wird nie erlöschen in dem Herzen Ihres treu ergebenen Diac. Pupikofer. Bischofzell, 21. Juli 1838.";to_be_processed;;;;;done;done;done;done;
lassberg-letter-2049;Wilhelm Wackernagel;lassberg-correspondent-0367;Joseph von Laßberg;lassberg-correspondent-0373;Lostorf;lassberg-place-0092;;;2635;;Basel;Staatsarchiv des Kantons Basel-Stadt;;;;;1838-07-21;;;;;;;;;;;
lassberg-letter-2050;Johann Caspar Zellweger;lassberg-correspondent-0193;Joseph von Laßberg;lassberg-correspondent-0373;Trogen (Appenzell Ausserrhoden);lassberg-place-0150;;;2636;;Winterthur;Stadtbibliothek;Ms BRH 513/91;;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 17;https://books.google.de/books?id=KIHHQBvr1nkC;1838-07-28;;;;;;;;;;;
lassberg-letter-2051;Joseph von Laßberg;lassberg-correspondent-0373;Jacob Grimm;lassberg-correspondent-0170;Eppishausen;lassberg-place-0043;;;1006;199;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;;Albert Leitzmann, Briefe des Freiherrn Joseph von Laßberg an Jakob Grimm. In: Sitzungsberichte der Preußischen Akademie der Wissenschaften. Berlin 1931, S. 1026-1105, S. 1088;-;1838-07-29;;;;;;;;;;;
lassberg-letter-2052;Wilhelm Wackernagel;lassberg-correspondent-0367;Joseph von Laßberg;lassberg-correspondent-0373;Basel;lassberg-place-0019;;;2637;;Basel;Staatsarchiv des Kantons Basel-Stadt;;;;;1838-07-29;;;;;;;;;;;
lassberg-letter-2053;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;lassberg-correspondent-0248;Joseph von Laßberg;lassberg-correspondent-0373;Krauchenwies;lassberg-place-0083;;;2638;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-07-31;;;;;;;;;;;
lassberg-letter-2054;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Hassenpflug;lassberg-correspondent-0283;Meersburg;lassberg-place-0101;;;1007;200;Karlsruhe;Badische Landesbibliothek;;;;;1838-08-07;;;;;;;;;;;
lassberg-letter-2055;Joseph von Laßberg;lassberg-correspondent-0373;Maximilian Hufschmid;lassberg-correspondent-0302;Eppishausen;lassberg-place-0043;;;1008;202;Karlsruhe;Badische Landesbibliothek;;;;;1838-08-07;;;;;;;;;;;
lassberg-letter-2056;Joseph von Laßberg;lassberg-correspondent-0373;Sophie von Haxthausen;lassberg-correspondent-0341;Meersburg;lassberg-place-0101;;;1009;205;Karlsruhe;Badische Landesbibliothek;;;;;1838-08-07;;;;;;;;;;;
lassberg-letter-2057;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Liebenau;lassberg-correspondent-0160;Eppishausen;lassberg-place-0043;;;1010;210;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-08-10;;;;;;;;;;;
lassberg-letter-2058;Joseph von Laßberg;lassberg-correspondent-0373;Johann Adam Pupikofer;lassberg-correspondent-0179;Eppishausen;lassberg-place-0043;;;1011;218;Winterthur;Stadtbibliothek;Ms BRH 46/5;;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 278;https://books.google.de/books?id=dXkKAAAAIAAJ;1838-08-13;"Eppishausen, am 13. August 1838. Hier mein hochgescházter Freund! kommen endlich die búcher; welche ich gerne früher geschikt hatte, wenn nicht die beinahe täglichen farten an das Seeufer die pferde ununterbrechlich in beschlag nåmen: heute haben sie rasttag, also schadet inen die kurze promenade in der abendkúle nichts. Ich komme mir vor, wie eine garnison welche aus einer capitulirten vestung abziehet, ie náher der lezte tag rúkt, ie mer straubt man sich; allein, es muß nun einmal sein und da hilft, wie Hanswurst sagt, kein zittern für den frost! Einen schónen, vielleicht den schónsten meiner plane für die zukunft, hat vor kurzem der tod zerstórt! mein guter Friz wollte noch 4 iare dienen und dann an einem der ufer des Bodensee's ganz der wissenschaft leben. unsere vereinte búchersammlungen würden uns vielleicht zu gleichen arbeiten vereinigt haben. Cur, quos jungit amor, fatum disjungis iniquum? Nun ist mir die alte Meersburg auch viel weniger wert; denn der mit mir gearbeitet, der mich fortgesezt hátte, für den ich gesammelt und gearbeitet hatte, ist nicht mer! móge denn Inen mein freund! mit Irem Ernst ein fróhlicheres geschik bewaret sein. Leben Sie wol und grúßen Sie die Irigen, von Irem nun an leib und seele hinkenden Jv. Laßberg. Sehen Sie Scherbs und Imhoff, so bitte ich sie von uns allen zu grüßen.";to_be_processed;Joseph von Laßberg sends books to Pupikofer, explaining that the delay was due to constant trips to the lakeside, which occupied the horses. Laßberg likens his situation to a garrison withdrawing from a surrendered fortress, reluctantly accepting the inevitable. A beautiful plan for his future was recently destroyed by the death of his good friend Friz, who intended to serve for four more years before dedicating his life to science near Lake Constance. Laßberg now finds the old Meersburg less valuable, as the person he collected and worked with is no more. He wishes Pupikofer and his family a brighter fate and asks to send his regards to Scherbs and Imhoff if they meet.;;;;;;;;
lassberg-letter-2059;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Uhland;lassberg-correspondent-0288;Meersburg;lassberg-place-0101;;;1012;;Marbach am Neckar;Schiller Nationalmuseum;;;Franz Pfeiffer (Hg.), Briefwechsel zwischen Joseph Freiherrn von Laßberg und Ludwig Uhland. Wien 1870, S. 239;https://www.digitale-sammlungen.de/en/view/bsb10620870?page=1;1838-08-20;;;;;;;;;;;
lassberg-letter-2060;Jacob Grimm;lassberg-correspondent-0170;Joseph von Laßberg;lassberg-correspondent-0373;Kassel;lassberg-place-0075;;;2639;;;;;;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von Laßberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 382;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;1838-08-21;;;;;;;;;;;
lassberg-letter-2061;Amalie Zephyrine von Salm-Kyrburg;lassberg-correspondent-0012;Joseph von Laßberg;lassberg-correspondent-0373;Inzigkofen;lassberg-place-0071;;;2640;;Karlsruhe;Badische Landesbibliothek;;;;;1838-08-26;;;;;;;;;;;
lassberg-letter-2062;Gustav Schwab;lassberg-correspondent-0145;Joseph von Laßberg;lassberg-correspondent-0373;Gomaringen;lassberg-place-0055;;;2641;;Marbach am Neckar;Schiller Nationalmuseum;;;;;1838-08-26;;;;;;;;;;;
lassberg-letter-2063;Joseph von Laßberg;lassberg-correspondent-0373;Carl Johann Greith;lassberg-correspondent-0057;Eppishausen;lassberg-place-0043;;;1013;230;St.Gallen;Bischöfliches Archiv;;;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 161;https://www.digishelf.de/piresolver?id=bsz408032952;1838-08-27;;;;;;;;;;;
lassberg-letter-2064;Joseph von Laßberg;lassberg-correspondent-0373;August Ludwig Reyscher;lassberg-correspondent-0025;Eppishausen;lassberg-place-0043;;;1014;236;Stuttgart;Württembergische Landesbibliothek;;;;;1838-08-30;;;;;;;;;;;
lassberg-letter-2065;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Hassenpflug;lassberg-correspondent-0283;Eppishausen;lassberg-place-0043;;;1015;238;Karlsruhe;Badische Landesbibliothek;;;;;1838-09-01;;;;;;;;;;;
lassberg-letter-2066;August Ludwig Reyscher;lassberg-correspondent-0025;Joseph von Laßberg;lassberg-correspondent-0373;Tübingen;lassberg-place-0148;;;2642;;Marbach am Neckar;Schiller Nationalmuseum;;;;;1838-09-03;;;;;;;;;;;
lassberg-letter-2067;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;lassberg-correspondent-0248;Joseph von Laßberg;lassberg-correspondent-0373;Krauchenwies;lassberg-place-0083;;;2643;;Karlsruhe;Badische Landesbibliothek;;;;;1838-09-05;;;;;;;;;;;
lassberg-letter-2068;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Liebenau;lassberg-correspondent-0160;Eppishausen;lassberg-place-0043;;;1016;247;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-09-06;;;;;;;;;;;
lassberg-letter-2069;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;lassberg-correspondent-0248;Joseph von Laßberg;lassberg-correspondent-0373;Krauchenwies;lassberg-place-0083;;;2644;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-09-08;;;;;;;;;;;
lassberg-letter-2070;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;lassberg-correspondent-0248;Joseph von Laßberg;lassberg-correspondent-0373;Krauchenwies;lassberg-place-0083;;;2645;;Karlsruhe;Badische Landesbibliothek;;;;;1838-09-08;;;;;;;;;;;
lassberg-letter-2071;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Hassenpflug;lassberg-correspondent-0283;Meersburg;lassberg-place-0101;;;1017;250;Karlsruhe;Badische Landesbibliothek;;;;;1838-09-10;;;;;;;;;;;
lassberg-letter-2072;Joseph von Laßberg;lassberg-correspondent-0373;Friedrich Carl von und zu Brenken;lassberg-correspondent-0113;Meersburg;lassberg-place-0101;;;1018;253;Erpernburg;Archiv der Freiherren von und zu Brenken;;;Volker Schupp, Unbekannte Briefe des Reichsfreiherrn Joseph von Laßberg an Friedrich Carl Freiherrn von und zu Brenken. In: WZ 128(1978), S. 119-59. Ebenso in: Badische Heimat 58 (1978), S. 397-427, S. 141;https://www.lwl.org/westfaelische-geschichte/txt/wz-9494.pdf;1838-09-16;;;;;;;;;;;
lassberg-letter-2073;Joseph Görres;lassberg-correspondent-0231;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;2647;;Dortmund;Stadt- und Landesbibliothek;;;;;1838-09-17;;;;;;;;;;;
lassberg-letter-2074;Joseph von Laßberg;lassberg-correspondent-0373;August Ludwig Reyscher;lassberg-correspondent-0025;Eppishausen;lassberg-place-0043;;;1019;260;Stuttgart;Württembergische Landesbibliothek;;;;;1838-09-24;;;;;;;;;;;
lassberg-letter-2075;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Liebenau;lassberg-correspondent-0160;Eppishausen;lassberg-place-0043;;;1020;261;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-09-24;;;;;;;;;;;
lassberg-letter-2076;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-correspondent-0354;Eppishausen;lassberg-place-0043;;;1021;265;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-09-26;;;;;;;;;;;
lassberg-letter-2077;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Hassenpflug;lassberg-correspondent-0283;Unbekannt;lassberg-place-0152;;;1022;270;Karlsruhe;Badische Landesbibliothek;;;;;1838-09-30;;;;;;;;;;;
lassberg-letter-2078;Karl Anton Joachim Zephyrinus Friedrich Meinrad von Hohenzollern;lassberg-correspondent-0249;Joseph von Laßberg;lassberg-correspondent-0373;Weinburg;lassberg-place-0156;;;2648;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-09-30;;;;;;;;;;;
lassberg-letter-2079;Markus Fidelis Jäck;lassberg-correspondent-0298;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;2649;;Karlsruhe;Badische Landesbibliothek;;;;;1838-09-30;;;;;;;;;;;
lassberg-letter-2080;Wilhelm Wackernagel;lassberg-correspondent-0367;Joseph von Laßberg;lassberg-correspondent-0373;Basel;lassberg-place-0019;;;2650;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-10-06;;;;;;;;;;;
lassberg-letter-2081;Joseph von Laßberg;lassberg-correspondent-0373;Friedrich Carl von und zu Brenken;lassberg-correspondent-0113;Meersburg;lassberg-place-0101;;;1023;283;Erpernburg;Archiv der Freiherren von und zu Brenken;;;Volker Schupp, Unbekannte Briefe des Reichsfreiherrn Joseph von Laßberg an Friedrich Carl Freiherrn von und zu Brenken. In: WZ 128(1978), S. 119-59. Ebenso in: Badische Heimat 58 (1978), S. 397-427, S. 143-46;https://www.lwl.org/westfaelische-geschichte/txt/wz-9494.pdf;1838-10-20;;;;;;;;;;;
lassberg-letter-2082;Joseph von Laßberg;lassberg-correspondent-0373;Johann Leonhard Hug;lassberg-correspondent-0206;Meersburg;lassberg-place-0101;;;1024;284;Weimar;Goethe- und Schillerarchiv;;;;;1838-10-21;;;;;;;;;;;
lassberg-letter-2083;Joseph von Laßberg;lassberg-correspondent-0373;Werner von Haxthausen;lassberg-correspondent-0359;Meersburg;lassberg-place-0101;;;1025;291;Karlsruhe;Badische Landesbibliothek;;;;;1838-10-25;;;;;;;;;;;
lassberg-letter-2084;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Hassenpflug;lassberg-correspondent-0283;Meersburg;lassberg-place-0101;;;1026;394;Karlsruhe;Badische Landesbibliothek;;;;;1838-10-27;;;;;;;;;;;
lassberg-letter-2085;Joseph von Laßberg;lassberg-correspondent-0373;Markus Fidelis Jäck;lassberg-correspondent-0298;Meersburg;lassberg-place-0101;;;1027;;Karlsruhe;Badische Landesbibliothek;;;;;1838-11-07;;;;;;;;;;;
lassberg-letter-2086;Joseph von Laßberg;lassberg-correspondent-0373;August Ludwig Reyscher;lassberg-correspondent-0025;Meersburg;lassberg-place-0101;;;1028;299;Stuttgart;Württembergische Landesbibliothek;;;;;1838-11-08;;;;;;;;;;;
lassberg-letter-2087;Joseph von Laßberg;lassberg-correspondent-0373;Friedrich Carl von und zu Brenken;lassberg-correspondent-0113;Meersburg;lassberg-place-0101;;;1029;305;Erpernburg;Archiv der Freiherren von und zu Brenken;;;Volker Schupp, Unbekannte Briefe des Reichsfreiherrn Joseph von Laßberg an Friedrich Carl Freiherrn von und zu Brenken. In: WZ 128(1978), S. 119-59. Ebenso in: Badische Heimat 58 (1978), S. 397-427, S. 146;https://www.lwl.org/westfaelische-geschichte/txt/wz-9494.pdf;1838-11-19;;;;;;;;;;;
lassberg-letter-2088;Joseph von Laßberg;lassberg-correspondent-0373;Therese Luise von Droste-Hülshoff;lassberg-correspondent-0349;Meersburg;lassberg-place-0101;;;1030;306;Havixbeck;Archiv Hülshoff;;;;;1838-11-19;;;;;;;;;;;
lassberg-letter-2089;Joseph von Laßberg;lassberg-correspondent-0373;Therese Luise von Droste-Hülshoff;lassberg-correspondent-0349;Meersburg;lassberg-place-0101;;;1031;;Havixbeck;Archiv Hülshoff;;;;;1838-11-24;;;;;;;;;;;
lassberg-letter-2090;Joseph von Laßberg;lassberg-correspondent-0373;August Ludwig Reyscher;lassberg-correspondent-0025;Eppishausen;lassberg-place-0043;;;1032;321;Stuttgart;Württembergische Landesbibliothek;;;;;1838-12-05;;;;;;;;;;;
lassberg-letter-2091;Johann Mailáth;lassberg-correspondent-0208;Joseph von Laßberg;lassberg-correspondent-0373;Pest;lassberg-place-0114;;;2651;;;;;;Julius von Parkas, Graf Johann Mailath und Joseph Freiherr von Lassberg. In: Ungarische Jahrbücher 10 (1930), S. 211-29, S. 227;https://resolver.sub.uni-goettingen.de/purl?PPN862436583_0010;1838-12-06;;;;;;;;;;;
lassberg-letter-2092;Joseph von Laßberg;lassberg-correspondent-0373;Franz Karl Grieshaber;lassberg-correspondent-0105;Eppishausen;lassberg-place-0043;;;1033;?;Freiburg i.Br.;Universitätsbibliothek;;;;;1838-12-17;;;;;;;;;;;
lassberg-letter-2093;Jenny von Droste zu Hülshoff;lassberg-correspondent-0176;Joseph von Laßberg;lassberg-correspondent-0373;Meersburg;lassberg-place-0101;;;2652;;Stapel bei Havixbeck;Archiv des Freiherrn Raitz von Frentz-Droste zu Hülshoff;;;;;1838-12-22;;;;;;;;;;;
lassberg-letter-2094;Johann Mailáth;lassberg-correspondent-0208;Joseph von Laßberg;lassberg-correspondent-0373;Pest;lassberg-place-0114;;;2653;;;;;;Julius von Parkas, Graf Johann Mailath und Joseph Freiherr von Lassberg. In: Ungarische Jahrbücher 10 (1930), S. 211-29, S. 229;https://resolver.sub.uni-goettingen.de/purl?PPN862436583_0010;1838-12-22;;;;;;;;;;;
lassberg-letter-2095;Joseph von Laßberg;lassberg-correspondent-0373;Johann Mailáth;lassberg-correspondent-0208;Meersburg;lassberg-place-0101;;;1034;339;Karlsruhe;Badische Landesbibliothek;;;;;1838-12-31;;;;;;;;;;;
lassberg-letter-2096;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Liebenau;lassberg-correspondent-0160;Meersburg;lassberg-place-0101;;;1035;344;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1838-12-31;;;;;;;;;;;
lassberg-letter-2097;Franz Karl Grieshaber;lassberg-correspondent-0105;Joseph von Laßberg;lassberg-correspondent-0373;Rastatt;lassberg-place-0122;;;2654;;Dortmund;Stadt- und Landesbibliothek;;;;;1839-01-06;;;;;;;;;;;
lassberg-letter-2098;Franz Karl Grieshaber;lassberg-correspondent-0105;Joseph von Laßberg;lassberg-correspondent-0373;Rastatt;lassberg-place-0122;;;2655;;Freiburg i.Br.;Universitätsbibliothek;;;;;1839-01-06;;;;;;;;;;;
lassberg-letter-2099;Joseph von Laßberg;lassberg-correspondent-0373;Franz Karl Grieshaber;lassberg-correspondent-0105;Meersburg;lassberg-place-0101;;;1036;3;Karlsruhe;Badische Landesbibliothek;;;;;1839-01-10;;;;;;;;;;;
lassberg-letter-2100;Joseph von Laßberg;lassberg-correspondent-0373;Maximilian Hufschmid;lassberg-correspondent-0302;Eppishausen;lassberg-place-0043;;;1037;7;Karlsruhe;Badische Landesbibliothek;;;;;1839-01-17;;;;;;;;;;;
lassberg-letter-2101;Carl Gustav Abel;lassberg-correspondent-0054;Joseph von Laßberg;lassberg-correspondent-0373;Stuttgart;lassberg-place-0147;;;2656;;Marbach am Neckar;Schiller Nationalmuseum;;;;;1839-01-26;;;;;;;;;;;
